,0
1366,141141.07034916777
1367,209492.85314888044
1368,190136.29196338594
1369,229492.57768240807
1370,180906.95410569166
1371,232493.2405253269
1372,290688.10426070855
1373,206981.73046964343
1374,207488.41334477978
1375,192341.25878560162
1376,164325.14586356058
1377,150086.28830745604
1378,179291.02050076905
1379,196246.37620410864
1380,203413.51802492232
1381,220553.43606435767
1382,144881.6949399696
1383,154267.5421665996
1384,123880.70141759772
1385,209443.30366347678
1386,197982.90767820872
1387,226332.33208163173
1388,200272.2185496043
1389,284405.1998000931
1390,230496.61846538508
1391,239750.5156805368
1392,234553.85750925908
1393,136784.52486993367
1394,207095.5413077936
1395,204120.86015637862
1396,190919.86357409618
1397,213918.83589051903
1398,123411.77702562837
1399,123657.08287561232
1400,125458.16234753405
1401,191798.94881836834
1402,135854.69251353433
1403,257316.33063855412
1404,140334.37774889535
1405,149841.0467977978
1406,95231.08361192046
1407,101230.60406733402
1408,104261.98598295226
1409,122859.66575301693
1410,90737.77884554706
1411,57938.718019353335
1412,101864.74492130152
1413,133321.8031991069
1414,108243.98263323809
1415,166590.38654570284
1416,139336.63059226418
1417,179553.23922812735
1418,140800.34307282293
1419,92619.29024152526
1420,148913.24131281735
1421,161005.2201019547
1422,191221.33056792727
1423,195673.21824158324
1424,186218.09732104928
1425,219253.58419498667
1426,98347.96847450349
1427,131723.54715132376
1428,62099.27027706765
1429,85867.0678971137
1430,137744.2812132514
1431,55732.18361557411
1432,99851.66240782132
1433,62597.28390436299
1434,308761.64634449297
1435,278441.4799551076
1436,209057.63710648773
1437,159937.23786867832
1438,229940.9951350679
1439,153177.08384245622
1440,217904.01363582726
1441,186129.9757192908
1442,348377.9145917532
1443,364647.5744317523
1444,99107.08193587486
1445,201397.51253261568
1446,116147.2102010576
1447,133007.42615986144
1448,150980.5439611093
1449,91120.04249164145
1450,80742.41402456371
1451,145537.01193210692
1452,89063.02880969645
1453,77877.90721666097
1454,81384.58758774823
1455,84465.69307875347
1456,155368.73021507915
1457,121711.07232875882
1458,235062.31344404083
